ocid,compiledRelease/id,compiledRelease/tag,compiledRelease/date,compiledRelease/ocid,compiledRelease/publishedDate,compiledRelease/initiationType,compiledRelease/buyer/id,compiledRelease/buyer/name,compiledRelease/planning/budget/description,compiledRelease/planning/budget/project,compiledRelease/planning/budget/projectID,compiledRelease/tender/id,compiledRelease/tender/title,compiledRelease/tender/description,compiledRelease/tender/procuringEntity/id,compiledRelease/tender/procuringEntity/name,compiledRelease/tender/datePublished,compiledRelease/tender/procurementMethodDetails,compiledRelease/tender/mainProcurementCategory,compiledRelease/tender/additionalProcurementCategories,compiledRelease/tender/value/amount,compiledRelease/tender/value/currency,compiledRelease/tender/value/currencyName,compiledRelease/tender/value/amount_PEN,compiledRelease/tender/tenderPeriod/startDate,compiledRelease/tender/tenderPeriod/endDate,compiledRelease/tender/enquiryPeriod/startDate,compiledRelease/tender/enquiryPeriod/endDate,compiledRelease/tender/enquiryPeriod/durationInDays,compiledRelease/tender/numberOfTenderers,compiledRelease/tender/hasTenderInformationProtectedByLaw,compiledRelease/dataSegmentation/id,compiledRelease/dataSegmentation/criteria,compiledRelease/tender/procurementMethod,compiledRelease/planning/budget/amount/amount,compiledRelease/planning/budget/amount/currency,compiledRelease/planning/budget/amount/currencyName
ocds-dgv273-seacev3-1224677,ocds-dgv273-seacev3-1224677-2026-06-19T10:30:19.629634-05:00,compiled,2026-06-19T10:30:19.629621-05:00,ocds-dgv273-seacev3-1224677,2026-06-19T10:30:19.629639-05:00,tender,PE-CONSUCODE-50,GOBIERNO REGIONAL DE SAN MARTIN Sede Central,Fondos Públicos,RECUPERACION DE LOS SERVICIOS ECOSISTÉMICOS  EN 41 UNIDADES PRODUCTORAS  41 DISTRITOS  DE 8 PROVINCIAS DEL DEPARTAMENTO DE SAN MARTIN,2577495,1224677,COMPRE-COMPRE-2-2026-GRSM/DEC-1,"ADQUISICIÓN DE ESTIMULADOR BIOLÓGICO, ABONO GRANULADO, ALGAS MARINAS BIOESTIMULANTE Y ABONO FOLIAR PARA EL MANTENIMIENTO DE 1,360.5 HECTÁREAS INTERVENIDAS Y DAR CUMPLIMIENTO A LA EJECUCIÓN DEL PROYECTO DE INVERSIÓN DENOMINADO ""RECUPERACIÓN DE LOS SERVICIOS ECOSISTÉMICOS EN 41 UNIDADES PRODUCTORAS EN",PE-CONSUCODE-50,GOBIERNO REGIONAL DE SAN MARTIN Sede Central,2026-06-11T20:20:00-05:00,Comparación de Precios,goods,goods,99460.0,PEN,Soles,99460.0,2026-06-11T00:00:00-05:00,2026-06-11T00:00:00-05:00,,,,3,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,open,,,
ocds-dgv273-seacev3-1222574,ocds-dgv273-seacev3-1222574-2026-06-19T10:30:19.174903-05:00,compiled,2026-06-19T10:30:19.174890-05:00,ocds-dgv273-seacev3-1222574,2026-06-19T10:30:19.174908-05:00,tender,PE-CONSUCODE-1308,MUNICIPALIDAD DISTRITAL DE ANCON,Fondos Públicos,MEJORAMIENTO DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN EL ESTADIO JOSE BALTA DEL   DISTRITO DE ANCON DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA,2683984,1222574,LP-ABR-7-2026-CS/MDA-1,EJECUCION DE OBRA: MEJORAMIENTO DEL SERVICIO DE PRACTICA DEPORTIVA Y/O RECREATIVA EN EL ESTADIO JOSE BALTA DEL DISTRITO DE ANCON DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA - I ETAPA CON CUI 2683984,PE-CONSUCODE-1308,MUNICIPALIDAD DISTRITAL DE ANCON,2026-06-04T19:02:00-05:00,Licitación Pública Abreviada,works,works,343276.05,PEN,Soles,343276.05,2026-06-04T00:00:00-05:00,2026-06-04T00:00:00-05:00,2026-06-05T00:01:00-05:00,2026-06-10T23:59:00-05:00,5,,True,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,,,,
ocds-dgv273-seacev3-1223676,ocds-dgv273-seacev3-1223676-2026-06-19T10:30:12.738180-05:00,compiled,2026-06-19T10:30:12.738168-05:00,ocds-dgv273-seacev3-1223676,2026-06-19T10:30:12.738186-05:00,tender,PE-CONSUCODE-763,MUNICIPALIDAD DISTRITAL DE SANGARARA,Fondos Públicos,"CREACION DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN EL SECTOR PILAPATA DE LA COMUNIDAD CAMPESINA DE YANAPAMPA DEL ,    DISTRITO DE SANGARARA DE LA PROVINCIA DE ACOMAYO DEL DEPARTAMENTO DE CUSCO",2686985,1223676,COMPRE-COMPRE-1-2026-MDS/DEC-1,"ADQUISICIÓN DE GRASS SINTÉTICO DEPORTIVO FRANJEADO (VERDE ESMERALDA Y VERDE LIMON) CON LÍNEAS DEMARCATORIAS BLANCA DE 17500 DETEX, INCLUIDO SERVICIOS DE INSTALACIÓN",PE-CONSUCODE-763,MUNICIPALIDAD DISTRITAL DE SANGARARA,2026-06-09T18:56:00-05:00,Comparación de Precios,goods,goods,79990.0,PEN,Soles,79990.0,2026-06-09T00:00:00-05:00,2026-06-09T00:00:00-05:00,,,,3,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,open,,,
ocds-dgv273-seacev3-1221039,ocds-dgv273-seacev3-1221039-2026-06-19T10:30:12.705638-05:00,compiled,2026-06-19T10:30:12.705625-05:00,ocds-dgv273-seacev3-1221039,2026-06-19T10:30:12.705643-05:00,tender,PE-CONSUCODE-1983,INSTITUTO TECNOLOGICO DE LA PRODUCCION,Fondos Públicos,"MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE CTI PARA FORTALECER EL SISTEMA NACIONAL DE CIENCIA, TECNOLOGÍA E INNOVACIÓN",2522559,1221039,CONV-PROC-51-2026-ITP-PROCIENCIA-1,ADQUISICIÓN DE MATERIALES E INSUMOS (Reactivos para bioquímica-cepas),PE-CONSUCODE-1983,INSTITUTO TECNOLOGICO DE LA PRODUCCION,2026-06-01T10:28:00-05:00,Convenio,goods,goods,2200.0,PEN,Soles,2200.0,2026-06-01T00:00:00-05:00,2026-06-01T00:00:00-05:00,,,,4,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,open,,,
ocds-dgv273-seacev3-1221658,ocds-dgv273-seacev3-1221658-2026-06-19T10:30:11.120135-05:00,compiled,2026-06-19T10:30:11.120122-05:00,ocds-dgv273-seacev3-1221658,2026-06-19T10:30:11.120140-05:00,tender,PE-CONSUCODE-371,MUNICIPALIDAD DISTRITAL DE COYLLURQUI,Fondos Públicos,MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE SANEAMIENTO EN LAS COMUNIDADES DE LLAULLIYOC AYAHUILLCA Y SORCCO - 8 LOCALIDADES DEL DISTRITO DE COYLLURQUI - PROVINCIA DE COTABAMBAS - DEPARTAMENTO DE APURIMAC,2386851,1221658,LP-ABR-3-2026-MDC-1,"ADQUISICION DE AGREGADOS PARA EL PROYECTO""  MEJORAMIENTO Y AMPLIACION  DEL SISTEMA DE SANEMAIENTO EN LA COMUNIDAD DE AYAHUILLCA, DEL DISTRITO DE COYLLURQUI, DE LA PROVINCIA DE COTABAMBAS, DEL DEPARTAMENTO DE APURIMAC.",PE-CONSUCODE-371,MUNICIPALIDAD DISTRITAL DE COYLLURQUI,2026-06-02T17:48:00-05:00,Licitación Pública Abreviada,goods,goods,67577.93,PEN,Soles,67577.93,2026-06-02T00:00:00-05:00,2026-06-02T00:00:00-05:00,2026-06-03T00:01:00-05:00,2026-06-08T23:59:00-05:00,5,11,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,,,,
ocds-dgv273-seacev3-1224345,ocds-dgv273-seacev3-1224345-2026-06-19T10:30:08.986919-05:00,compiled,2026-06-19T10:30:08.986906-05:00,ocds-dgv273-seacev3-1224345,2026-06-19T10:30:08.986924-05:00,tender,PE-CONSUCODE-200140,SISTEMA METROPOLITANO DE LA SOLIDARIDAD,Fondos Públicos,,,1224345,DIRECTA-DIRECTA-7-2026-SISOL/MML-1,SERVICIO  DE ARRENDAMIENTO DE UN INMUEBLE PARA LA AMPLIACION DE SERVCIOS DE ATENCION MEDICA EN SOLI EXPRESS - CAMANA,PE-CONSUCODE-200140,SISTEMA METROPOLITANO DE LA SOLIDARIDAD,2026-06-11T10:40:00-05:00,Contratación Directa,services,services,243720.0,PEN,Soles,243720.0,,,,,,1,False,2026-06,añoPublicacionProceso;mesPublicacionProceso,direct,,,
ocds-dgv273-seacev3-1225556,ocds-dgv273-seacev3-1225556-2026-06-19T10:30:01.311216-05:00,compiled,2026-06-19T10:30:01.311200-05:00,ocds-dgv273-seacev3-1225556,2026-06-19T10:30:01.311222-05:00,tender,PE-CONSUCODE-1996,SUPERINTENDENCIA NACIONAL DE ASEGURAMIENTO EN SALUD,Fondos Públicos,,,1225556,DIRECTA-DIRECTA-1-2026-SUSALUD-1,"SERVICIO DE ARRENDAMIENTO DE INMUEBLE PARA OFICINAS ADMINISTRATIVAS, ORGANOS, DE UNIDADES ORGÁNICAS, ARCHIVO Y ALMACEN, DE LA SUPERINTENDENCIA NACIONAL DE SALUD ¿ SUSALUD",PE-CONSUCODE-1996,SUPERINTENDENCIA NACIONAL DE ASEGURAMIENTO EN SALUD,2026-06-15T21:43:00-05:00,Contratación Directa,services,services,5916942.72,PEN,Soles,5916942.72,,,,,,1,False,2026-06,añoPublicacionProceso;mesPublicacionProceso,direct,,,
ocds-dgv273-seacev3-1221233,ocds-dgv273-seacev3-1221233-2026-06-19T10:29:59.039061-05:00,compiled,2026-06-19T10:29:59.039049-05:00,ocds-dgv273-seacev3-1221233,2026-06-19T10:29:59.039077-05:00,tender,PE-CONSUCODE-1021,MUNICIPALIDAD PROVINCIAL DE HUACAYBAMBA,Fondos Públicos,,,1221233,CP-ABR-4-2026-IVP-MPHBBA/C-3,"CONTRATACIÓN DE SERVICIO DE MANTENIMIENTO VIAL RUTINARIO DE CAMINO VECINAL TRAMO: USHCA ¿ INCA ¿ NUEVA UNIÓN, L=10.460 KM EN EL DISTRITO DE PINRA, PROVINCIA DE HUACAYBAMBA DEPARTAMENTO DE HUÁNUCO.",PE-CONSUCODE-1021,MUNICIPALIDAD PROVINCIAL DE HUACAYBAMBA,2026-06-01T18:09:00-05:00,Concurso Público Abreviado,services,services,55645.88,PEN,Soles,55645.88,2026-06-01T00:00:00-05:00,2026-06-01T00:00:00-05:00,2026-06-02T00:01:00-05:00,2026-06-04T23:59:00-05:00,2,4,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,,,,
ocds-dgv273-seacev3-1221205,ocds-dgv273-seacev3-1221205-2026-06-19T10:29:57.417383-05:00,compiled,2026-06-19T10:29:57.417370-05:00,ocds-dgv273-seacev3-1221205,2026-06-19T10:29:57.417388-05:00,tender,PE-CONSUCODE-200440,GOBIERNO REGIONAL DE PUNO - UNIDAD DE GESTION EDUCATIVA LOCAL PUNO,Fondos Públicos,,,1221205,COMPRE-COMPRE-1-2026-UGELP/OEC-1,"Adquisición de alimentos de primera necesidad, para el plan del programa de apoyo alimentario y soporte nutricional de bienestar social",PE-CONSUCODE-200440,GOBIERNO REGIONAL DE PUNO - UNIDAD DE GESTION EDUCATIVA LOCAL PUNO,2026-06-01T17:33:00-05:00,Comparación de Precios,goods,goods,99333.67,PEN,Soles,99333.67,2026-06-01T00:00:00-05:00,2026-06-01T00:00:00-05:00,,,,3,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,open,198347.66999999998,PEN,Soles
ocds-dgv273-seacev3-1225246,ocds-dgv273-seacev3-1225246-2026-06-19T10:29:51.336607-05:00,compiled,2026-06-19T10:29:51.336594-05:00,ocds-dgv273-seacev3-1225246,2026-06-19T10:29:51.336613-05:00,tender,PE-CONSUCODE-918,MUNICIPALIDAD DISTRITAL DE SALCABAMBA,Fondos Públicos,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN EL ESTADIO DEL  CENTRO POBLADO  SANTA  ROSA DE PALCA   DISTRITO DE SALCABAMBA DE LA PROVINCIA DE TAYACAJA DEL DEPARTAMENTO DE HUANCAVELICA,2664294,1225246,LP-ABR-5-2026-MDS/CS-1,"CONTRATACION DE UNA PERSONA NATURAL Y/O JURIDICA PARA LA EJECUCION DE OBRA POR CONTRATA ""MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN EL ESTADIO DEL CENTRO POBLADO SANTA ROSA DE PALCA DISTRITO DE SALCABAMBA DE LA PROVINCIA DE TAYACAJA DEL DEPARTAMENTO DE HUANCAVELIC",PE-CONSUCODE-918,MUNICIPALIDAD DISTRITAL DE SALCABAMBA,2026-06-12T21:56:00-05:00,Licitación Pública Abreviada,works,works,0.0,PEN,Soles,0.0,2026-06-12T00:00:00-05:00,2026-06-12T00:00:00-05:00,2026-06-13T00:01:00-05:00,2026-06-17T23:59:00-05:00,4,,True,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,,,,
ocds-dgv273-seacev3-1221196,ocds-dgv273-seacev3-1221196-2026-06-19T10:29:50.395158-05:00,compiled,2026-06-19T10:29:50.395145-05:00,ocds-dgv273-seacev3-1221196,2026-06-19T10:29:50.395164-05:00,tender,PE-CONSUCODE-205010,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO,Fondos Públicos,,,1221196,COMPRE-COMPRE-6-2026-OC/MDSA-1,"¿ ADQUISICION DE ABRAZADERA DE POLIETILENO DE ALTA DENSIDAD (HDPE) 110 MM X 1/2 IN PARA LA OBRA DE ""RENOVACION RED MATRIZ EN LA ASOCIACION 12 DE DICIEMBRE, LAS VIÑAS, SAN PEDRO Y SAN PABLO, 12 DE JUNIO, 8 DE DICIEMBRE Y MACCHU PICCHU; DISTRITO DE SAN ANTONIO, PROVINCIA MARISCAL NIETO, DEPARTAMENTO M",PE-CONSUCODE-205010,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO,2026-06-01T17:27:00-05:00,Comparación de Precios,goods,goods,76810.6,PEN,Soles,76810.6,2026-06-01T00:00:00-05:00,2026-06-01T00:00:00-05:00,,,,3,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,open,,,
ocds-dgv273-seacev3-1224915,ocds-dgv273-seacev3-1224915-2026-06-19T10:29:47.576097-05:00,compiled,2026-06-19T10:29:47.576085-05:00,ocds-dgv273-seacev3-1224915,2026-06-19T10:29:47.576103-05:00,tender,PE-CONSUCODE-203626,UNIDAD EJECUTORA MEJORAMIENTO DEL SISTEMA DE INFORMACION DE LA SUNAT - MSI,Fondos Públicos,MEJORAMIENTO DE LOS SERVICIOS DE RECAUDACIÓN TRIBUTARIA Y ADUANERA A TRAVÉS DE LA TRANSFORMACIÓN DIGITAL,2430225,1224915,CONV-PROC-7-2026-SD-SUNAT/BID-3-1,SERVICIO DE CONSULTORÍA: ESPECIALISTA EN GESTIÓN DE INVERSIONES PARA LA UEMSI,PE-CONSUCODE-203626,UNIDAD EJECUTORA MEJORAMIENTO DEL SISTEMA DE INFORMACION DE LA SUNAT - MSI,2026-06-12T14:46:00-05:00,Convenio,services,services,72000.0,PEN,Soles,72000.0,2026-06-04T00:00:00-05:00,2026-06-04T00:00:00-05:00,,,,1,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,open,72000.0,PEN,Soles
ocds-dgv273-seacev3-1221325,ocds-dgv273-seacev3-1221325-2026-06-19T10:29:47.065189-05:00,compiled,2026-06-19T10:29:47.065177-05:00,ocds-dgv273-seacev3-1221325,2026-06-19T10:29:47.065195-05:00,tender,PE-CONSUCODE-1720,MUNICIPALIDAD DISTRITAL DE SANTA ROSA - MELGAR,Fondos Públicos,MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN CADENA PRODUCTIVA DE GANADO VACUNO Y OVINO EN LAS COMUNIDADES DEL   DISTRITO DE SANTA ROSA DE LA PROVINCIA DE MELGAR DEL DEPARTAMENTO DE PUNO,2592671,1221325,COMPRE-COMPRE-1-2026-MDSR/DEC-1,"ADQUISICION DE VEHICULO PICK UP CABINA SIMPLE 4X2 TIPO BARANDA PARA EL PROYECTO ¿MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN CADENA PRODUCTIVA DE GANADO VACUNO Y OVINO EN LAS COMUNIDADES DEL DISTRITO DE SANTA ROSA, PROVINCIA DE MELGAR, DEPARTAMENTO DE PUNO¿.",PE-CONSUCODE-1720,MUNICIPALIDAD DISTRITAL DE SANTA ROSA - MELGAR,2026-06-01T23:53:00-05:00,Comparación de Precios,goods,goods,79970.4,PEN,Soles,79970.4,2026-06-01T00:00:00-05:00,2026-06-01T00:00:00-05:00,,,,4,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,open,79970.4,PEN,Soles
ocds-dgv273-seacev3-1226844,ocds-dgv273-seacev3-1226844-2026-06-19T10:29:46.687024-05:00,compiled,2026-06-19T10:29:46.687011-05:00,ocds-dgv273-seacev3-1226844,2026-06-19T10:29:46.687029-05:00,tender,PE-CONSUCODE-203806,MUNICIPALIDAD DISTRITAL DE SAN MIGUEL,Fondos Públicos,MEJORAMIENTO DEL SERVICIO DE ACCESO VEHICULAR Y PEATONAL EN LA URBANIZACIÓN AMPLIACIÓN INDEPENDENCIA  DISTRITO DE SAN MIGUEL - PROVINCIA DE SAN ROMAN - DEPARTAMENTO DE PUNO,2500261,1226844,CP-ABR-7-2026-MDSM/DEC-1,ALQUILER DE CAMIÓN VOLQUETE 15 M3 SEGÚN TERMINOS DE REFERENCIA PARA LA EJECUCIÓN DEL PROYECTO DE INVERSIÓ DENOMINADO: ¿MEJORAMIENTO DEL SERVICIO DE ACCESO VEHICULAR Y PEATONAL EN LA URBANIZACIÓN MARIANO MELGAR DEL DISTRITO DE SAN MIGUEL ¿ PROVINCIA DE SAN ROMAN ¿ DEPARTAMENTO DE PUNO¿ (TERCERA ETAPA,PE-CONSUCODE-203806,MUNICIPALIDAD DISTRITAL DE SAN MIGUEL,2026-06-18T18:27:00-05:00,Concurso Público Abreviado,services,services,0.0,PEN,Soles,0.0,2026-06-18T00:00:00-05:00,2026-06-18T00:00:00-05:00,2026-06-19T00:01:00-05:00,2026-06-23T23:59:00-05:00,4,,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,,,,
ocds-dgv273-seacev3-1223040,ocds-dgv273-seacev3-1223040-2026-06-19T10:29:45.684366-05:00,compiled,2026-06-19T10:29:45.684353-05:00,ocds-dgv273-seacev3-1223040,2026-06-19T10:29:45.684371-05:00,tender,PE-CONSUCODE-1335,MUNICIPALIDAD DISTRITAL DE SAN BARTOLO,Fondos Públicos,,,1223040,SIE-SIE-2-2026-OCP/MDSB-1,"¿ADQUISICION DE COMBUSTIBLE (DIESEL B5 S50-GASOHOL REGULAR Y GASOHOL PREMIUN) PARA LAS DIFERENTES AREAS DE LA MUNICIPALIDAD DISTRITAL DE SAN BARTOLO, DISTRITO DE SAN BARTOLO, PROVINCIA DE LIMA, REGIÓN LIMA.",PE-CONSUCODE-1335,MUNICIPALIDAD DISTRITAL DE SAN BARTOLO,2026-06-05T20:07:00-05:00,Subasta Inversa Electrónica,goods,goods,174931.28,PEN,Soles,174931.28,2026-06-05T00:00:00-05:00,2026-06-05T00:00:00-05:00,,,,,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,open,,,
ocds-dgv273-seacev3-1225589,ocds-dgv273-seacev3-1225589-2026-06-19T10:29:40.956834-05:00,compiled,2026-06-19T10:29:40.956821-05:00,ocds-dgv273-seacev3-1225589,2026-06-19T10:29:40.956840-05:00,tender,PE-CONSUCODE-10045,GOBIERNO REGIONAL DE JUNIN - HOSPITAL DANIEL ALCIDES CARRION - HUANCAYO,Fondos Públicos,,,1225589,DIRECTA-DIRECTA-5-2026-HNC-DAC-1,ADQUISICIÓN DE OXIGENO MEDICINAL LIQUIDO AL 99.5% CON TANQUE CRIOGÉNICO EN CESIÓN DE USO PARA EL HOSPITAL NACIONAL DEL CENTRO DANIEL ALCIDES CARRIÓN,PE-CONSUCODE-10045,GOBIERNO REGIONAL DE JUNIN - HOSPITAL DANIEL ALCIDES CARRION - HUANCAYO,2026-06-16T11:24:00-05:00,Contratación Directa,goods,goods,227200.0,PEN,Soles,227200.0,,,,,,1,False,2026-06,añoPublicacionProceso;mesPublicacionProceso,direct,,,
ocds-dgv273-seacev3-1221473,ocds-dgv273-seacev3-1221473-2026-06-19T10:29:40.052872-05:00,compiled,2026-06-19T10:29:40.052858-05:00,ocds-dgv273-seacev3-1221473,2026-06-19T10:29:40.052877-05:00,tender,PE-CONSUCODE-10616,GOBIERNO REGIONAL DE UCAYALI-EDUCACION,Fondos Públicos,,,1221473,COMPRE-COMPRE-1-2026-DREU-OFIC-COM-1,"Contratación del Servicio de impresión de materiales diversos en el marco de la estrategia regional para la mejora de los aprendizajes primaria avanza, secundaria avanza con experiencia, tecnología y bienestar y la educación básica alternativa ¿ EBA Emprende, 2026 para la evaluación nacional de logr",PE-CONSUCODE-10616,GOBIERNO REGIONAL DE UCAYALI-EDUCACION,2026-06-02T15:51:00-05:00,Comparación de Precios,services,services,97000.5,PEN,Soles,97000.5,2026-06-02T00:00:00-05:00,2026-06-02T00:00:00-05:00,,,,3,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,open,97000.5,PEN,Soles
ocds-dgv273-seacev3-1226884,ocds-dgv273-seacev3-1226884-2026-06-19T10:29:39.658207-05:00,compiled,2026-06-19T10:29:39.658194-05:00,ocds-dgv273-seacev3-1226884,2026-06-19T10:29:39.658212-05:00,tender,PE-CONSUCODE-305,MUNICIPALIDAD DISTRITAL DE HUAYAN,Fondos Públicos,MEJORAMIENTO DEL SERVICIO DE LA LOSA MULTIDEPORTIVA DE LA LOCALIDAD DE IRMAN DEL DISTRITO DE HUAYAN - PROVINCIA DE HUARMEY - DEPARTAMENTO DE ANCASH,2551910,1226884,LP-ABR-1-2026-MDH/CS-1,"MEJORAMIENTO DEL SERVICIO DE LA LOSA MULTIDEPORTIVA DE LA LOCALIDAD DE IRMAN DEL DISTRITO DE HUAYÁN ¿ PROVINCIA DE HUARMEY ¿ DEPARTAMENTO DE ÁNCASH¿, CON CUI N.º 2551910",PE-CONSUCODE-305,MUNICIPALIDAD DISTRITAL DE HUAYAN,2026-06-18T19:45:00-05:00,Licitación Pública Abreviada,works,works,0.0,PEN,Soles,0.0,2026-06-18T00:00:00-05:00,2026-06-18T00:00:00-05:00,2026-06-19T00:01:00-05:00,2026-06-23T23:59:00-05:00,4,,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,,,,
ocds-dgv273-seacev3-1221917,ocds-dgv273-seacev3-1221917-2026-06-19T10:29:39.581150-05:00,compiled,2026-06-19T10:29:39.581138-05:00,ocds-dgv273-seacev3-1221917,2026-06-19T10:29:39.581156-05:00,tender,PE-CONSUCODE-200261,PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRO RURAL,Fondos Públicos,,,1221917,COMPRE-COMPRE-2-2026-UZPUNO-1,"ADQUISICION DE PISTOLA DOSIFICADORA DE USO VETERINARIO PARA LA ACTIVIDAD 5005611 ADMINISTRACION Y ALMACENAMIENTO DE KITS PARA LA ASISTENCIA FRENTE A EMERGENCIAS Y DESASTRES, DEL PROGRAMA PRESUPUESTAL 0068 UNIDAD ZONAL PUNO",PE-CONSUCODE-200261,PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRO RURAL,2026-06-03T13:06:00-05:00,Comparación de Precios,goods,goods,53175.0,PEN,Soles,53175.0,2026-06-03T00:00:00-05:00,2026-06-03T00:00:00-05:00,,,,3,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,open,,,
ocds-dgv273-seacev3-1222884,ocds-dgv273-seacev3-1222884-2026-06-19T10:29:39.274872-05:00,compiled,2026-06-19T10:29:39.274859-05:00,ocds-dgv273-seacev3-1222884,2026-06-19T10:29:39.274877-05:00,tender,PE-CONSUCODE-200033,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA - LORETO,Fondos Públicos,,,1222884,CP-ABR-12-2026-DEC-MDSJB-1,CONTRATACIÓN DE SERVICIO INTEGRAL DE SOPORTE LOGISTICO A ACTIVIDADES DE FIESTA PATRONAL DE SAN JUAN BAUTISTA Y ORGANIZACIÓN DE RUEDAS DE NEGOCIOS Y ACTIVIDADES DEPORTIVAS PARA PERSONAS CON DISCAPACIDAD,PE-CONSUCODE-200033,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA - LORETO,2026-06-05T18:12:00-05:00,Concurso Público Abreviado,services,services,275576.0,PEN,Soles,275576.0,2026-06-05T00:00:00-05:00,2026-06-05T00:00:00-05:00,2026-06-06T00:01:00-05:00,2026-06-10T23:59:00-05:00,4,5,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,,,,
ocds-dgv273-seacev3-1223226,ocds-dgv273-seacev3-1223226-2026-06-19T10:29:39.261792-05:00,compiled,2026-06-19T10:29:39.261780-05:00,ocds-dgv273-seacev3-1223226,2026-06-19T10:29:39.261798-05:00,tender,PE-CONSUCODE-10208,HOSPITAL CAYETANO HEREDIA,Fondos Públicos,,,1223226,SIE-SIE-14-2026-HNCH-1,ADQUISICIÓN DE PRODUCTO FARMACÉUTICO ESCOPOLAMINA N-BUTILBROMURO 20 MG/ML INY. 1 ML PARA EL ABASTECIMIENTO DE LOS SERVICIOS DEL HOSPITAL NACIONAL CAYETANO HEREDIA,PE-CONSUCODE-10208,HOSPITAL CAYETANO HEREDIA,2026-06-08T16:07:00-05:00,Subasta Inversa Electrónica,goods,goods,0.0,PEN,Soles,0.0,2026-06-08T00:00:00-05:00,2026-06-08T00:00:00-05:00,,,,,True,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,open,,,
ocds-dgv273-seacev3-1223693,ocds-dgv273-seacev3-1223693-2026-06-19T10:29:39.068580-05:00,compiled,2026-06-19T10:29:39.068567-05:00,ocds-dgv273-seacev3-1223693,2026-06-19T10:29:39.068586-05:00,tender,PE-CONSUCODE-10247,EJERCITO PERUANO,Fondos Públicos,,,1223693,COMPRE-COMPRE-4-2026-EP/UO 0860-2,SERVICIO DE MANTENIMIENTO Y REPARACIÒN DE EMBARCACIONES FLUVIALES DE LA V DE,PE-CONSUCODE-10247,EJERCITO PERUANO,2026-06-09T17:33:00-05:00,Comparación de Precios,services,services,50000.0,PEN,Soles,50000.0,2026-06-09T00:00:00-05:00,2026-06-09T00:00:00-05:00,,,,3,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,open,,,
